Link,Total_Clicks,Unique_Clicks,Net_CTR,Name,LinkPlacement,Date,PctUniqueClicks,PctTotalClicks,DeliverabilityRate,Job ID,Date/Time Sent,Status,Emails Sent,Unique Click-Through Rate,Open Rate,Deliverability Rate
http://usm.maine.edu,0,0,0,FY19 Adult App Gen - Email 11 (Career Opportunities),13,NA,NA,NA,NA,550103,07/16/2019 18:01,Complete,1765,0.01,0.15,0.992
http://youtube.com/user/USouthernMaine,0,0,0,FY19 Adult App Gen - Email 11 (Career Opportunities),14,NA,NA,NA,NA,550103,07/16/2019 18:01,Complete,1765,0.01,0.15,0.992
https://www.linkedin.com/school/university-of-southern-maine/,0,0,0,FY19 Adult App Gen - Email 11 (Career Opportunities),15,NA,NA,NA,NA,550103,07/16/2019 18:01,Complete,1765,0.01,0.15,0.992
https://usm.maine.edu/undergraduate,0,0,0,FY19 Adult App Gen - Email 11 (Career Opportunities),16,NA,NA,NA,NA,550103,07/16/2019 18:01,Complete,1765,0.01,0.15,0.992
http://view.e-usm.maine.edu/?j=fed111757565047e&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 Adult App Gen - Email 11 (Career Opportunities),17,NA,NA,NA,NA,550103,07/16/2019 18:01,Complete,1765,0.01,0.15,0.992
http://view.e-usm.maine.edu/ftaf.aspx?j=fed111757565047e&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY19 Adult App Gen - Email 11 (Career Opportunities),18,NA,NA,NA,NA,550103,07/16/2019 18:01,Complete,1765,0.01,0.15,0.992
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fed111757565047e&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 Adult App Gen - Email 11 (Career Opportunities),19,NA,NA,NA,NA,550103,07/16/2019 18:01,Complete,1765,0.01,0.15,0.992
https://usm.maine.edu/majors-minors-programs,9,8,0.005,FY19 Adult App Gen - Email 12 (Majors),1,NA,NA,NA,NA,566597,07/30/2019 18:01,Complete,1776,0.017,0.164,0.99
https://usm.maine.edu/office-of-admissions/majors,8,8,0.005,FY19 Adult App Gen - Email 12 (Majors),2,NA,NA,NA,NA,566597,07/30/2019 18:01,Complete,1776,0.017,0.164,0.99
http://usm.maine.edu/apply,13,5,0.003,FY19 Adult App Gen - Email 12 (Majors),3,NA,NA,NA,NA,566597,07/30/2019 18:01,Complete,1776,0.017,0.164,0.99
https://usm.maine.edu/apply,5,4,0.002,FY19 Adult App Gen - Email 12 (Majors),4,NA,NA,NA,NA,566597,07/30/2019 18:01,Complete,1776,0.017,0.164,0.99
Unsubscribe,10,4,0.002,FY19 Adult App Gen - Email 12 (Majors),5,NA,NA,NA,NA,566597,07/30/2019 18:01,Complete,1776,0.017,0.164,0.99
http://facebook.com/USouthernMaine,1,1,0.001,FY19 Adult App Gen - Email 12 (Majors),6,NA,NA,NA,NA,566597,07/30/2019 18:01,Complete,1776,0.017,0.164,0.99
http://instagram.com/USouthernMaine,1,1,0.001,FY19 Adult App Gen - Email 12 (Majors),7,NA,NA,NA,NA,566597,07/30/2019 18:01,Complete,1776,0.017,0.164,0.99
https://facebook.com/usouthernmaine,0,0,0,FY19 Adult App Gen - Email 12 (Majors),8,NA,NA,NA,NA,566597,07/30/2019 18:01,Complete,1776,0.017,0.164,0.99
https://twitter.com/usouthernmaine,0,0,0,FY19 Adult App Gen - Email 12 (Majors),9,NA,NA,NA,NA,566597,07/30/2019 18:01,Complete,1776,0.017,0.164,0.99
https://instagram.com/usouthernmaine,0,0,0,FY19 Adult App Gen - Email 12 (Majors),10,NA,NA,NA,NA,566597,07/30/2019 18:01,Complete,1776,0.017,0.164,0.99
https://youtube.com/user/usouthernmaine,0,0,0,FY19 Adult App Gen - Email 12 (Majors),11,NA,NA,NA,NA,566597,07/30/2019 18:01,Complete,1776,0.017,0.164,0.99
https://www.linkedin.com/school/university-of-southern-maine,0,0,0,FY19 Adult App Gen - Email 12 (Majors),12,NA,NA,NA,NA,566597,07/30/2019 18:01,Complete,1776,0.017,0.164,0.99
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=feb9117673610d7a&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 Adult App Gen - Email 12 (Majors),13,NA,NA,NA,NA,566597,07/30/2019 18:01,Complete,1776,0.017,0.164,0.99
http://usm.maine.edu,0,0,0,FY19 Adult App Gen - Email 12 (Majors),14,NA,NA,NA,NA,566597,07/30/2019 18:01,Complete,1776,0.017,0.164,0.99
http://youtube.com/user/USouthernMaine,0,0,0,FY19 Adult App Gen - Email 12 (Majors),15,NA,NA,NA,NA,566597,07/30/2019 18:01,Complete,1776,0.017,0.164,0.99
https://www.linkedin.com/school/university-of-southern-maine/,0,0,0,FY19 Adult App Gen - Email 12 (Majors),16,NA,NA,NA,NA,566597,07/30/2019 18:01,Complete,1776,0.017,0.164,0.99
https://usm.maine.edu/undergraduate,0,0,0,FY19 Adult App Gen - Email 12 (Majors),17,NA,NA,NA,NA,566597,07/30/2019 18:01,Complete,1776,0.017,0.164,0.99
http://view.e-usm.maine.edu/?j=feb9117673610d7a&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 Adult App Gen - Email 12 (Majors),18,NA,NA,NA,NA,566597,07/30/2019 18:01,Complete,1776,0.017,0.164,0.99
http://view.e-usm.maine.edu/ftaf.aspx?j=feb9117673610d7a&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY19 Adult App Gen - Email 12 (Majors),19,NA,NA,NA,NA,566597,07/30/2019 18:01,Complete,1776,0.017,0.164,0.99
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=feb9117673610d7a&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 Adult App Gen - Email 12 (Majors),20,NA,NA,NA,NA,566597,07/30/2019 18:01,Complete,1776,0.017,0.164,0.99
http://twitter.com/USouthernMaine,0,0,0,FY19 Adult App Gen - Email 12 (Majors),21,NA,NA,NA,NA,566597,07/30/2019 18:01,Complete,1776,0.017,0.164,0.99
https://usm.maine.edu/apply,72,53,0.006,FY19 UG App Gen - Email 22 (Still Time),1,NA,NA,NA,NA,542044,07/09/2019 18:01,Complete,9507,0.011,0.132,0.978
Unsubscribe,114,46,0.005,FY19 UG App Gen - Email 22 (Still Time),2,NA,NA,NA,NA,542044,07/09/2019 18:01,Complete,9507,0.011,0.132,0.978
http://usm.maine.edu/apply,48,32,0.003,FY19 UG App Gen - Email 22 (Still Time),3,NA,NA,NA,NA,542044,07/09/2019 18:01,Complete,9507,0.011,0.132,0.978
http://usm.maine.edu,36,27,0.003,FY19 UG App Gen - Email 22 (Still Time),4,NA,NA,NA,NA,542044,07/09/2019 18:01,Complete,9507,0.011,0.132,0.978
https://facebook.com/USouthernMaine,32,27,0.003,FY19 UG App Gen - Email 22 (Still Time),5,NA,NA,NA,NA,542044,07/09/2019 18:01,Complete,9507,0.011,0.132,0.978
https://twitter.com/USouthernMaine,53,26,0.003,FY19 UG App Gen - Email 22 (Still Time),6,NA,NA,NA,NA,542044,07/09/2019 18:01,Complete,9507,0.011,0.132,0.978
https://instagram.com/USouthernMaine,47,25,0.003,FY19 UG App Gen - Email 22 (Still Time),7,NA,NA,NA,NA,542044,07/09/2019 18:01,Complete,9507,0.011,0.132,0.978
https://usm.maine.edu/high-school-students,14,13,0.001,FY19 UG App Gen - Email 22 (Still Time),8,NA,NA,NA,NA,542044,07/09/2019 18:01,Complete,9507,0.011,0.132,0.978
http://view.e-usm.maine.edu/?j=fecc117477640079&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,11,11,0.001,FY19 UG App Gen - Email 22 (Still Time),9,NA,NA,NA,NA,542044,07/09/2019 18:01,Complete,9507,0.011,0.132,0.978
https://youtube.com/user/USouthernMaine,11,11,0.001,FY19 UG App Gen - Email 22 (Still Time),10,NA,NA,NA,NA,542044,07/09/2019 18:01,Complete,9507,0.011,0.132,0.978
https://www.linkedin.com/school/university-of-southern-maine/,11,11,0.001,FY19 UG App Gen - Email 22 (Still Time),11,NA,NA,NA,NA,542044,07/09/2019 18:01,Complete,9507,0.011,0.132,0.978
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fecc117477640079&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,11,11,0.001,FY19 UG App Gen - Email 22 (Still Time),12,NA,NA,NA,NA,542044,07/09/2019 18:01,Complete,9507,0.011,0.132,0.978
https://facebook.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 22 (Still Time),13,NA,NA,NA,NA,542044,07/09/2019 18:01,Complete,9507,0.011,0.132,0.978
https://twitter.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 22 (Still Time),14,NA,NA,NA,NA,542044,07/09/2019 18:01,Complete,9507,0.011,0.132,0.978
https://instagram.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 22 (Still Time),15,NA,NA,NA,NA,542044,07/09/2019 18:01,Complete,9507,0.011,0.132,0.978
https://youtube.com/user/usouthernmaine,0,0,0,FY19 UG App Gen - Email 22 (Still Time),16,NA,NA,NA,NA,542044,07/09/2019 18:01,Complete,9507,0.011,0.132,0.978
https://www.linkedin.com/school/university-of-southern-maine,0,0,0,FY19 UG App Gen - Email 22 (Still Time),17,NA,NA,NA,NA,542044,07/09/2019 18:01,Complete,9507,0.011,0.132,0.978
http://usm.maine.edu/high-school-students,0,0,0,FY19 UG App Gen - Email 22 (Still Time),18,NA,NA,NA,NA,542044,07/09/2019 18:01,Complete,9507,0.011,0.132,0.978
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fecc117477640079&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 UG App Gen - Email 22 (Still Time),19,NA,NA,NA,NA,542044,07/09/2019 18:01,Complete,9507,0.011,0.132,0.978
http://view.e-usm.maine.edu/ftaf.aspx?j=fecc117477640079&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY19 UG App Gen - Email 22 (Still Time),20,NA,NA,NA,NA,542044,07/09/2019 18:01,Complete,9507,0.011,0.132,0.978
https://usm.maine.edu/apply,85,62,0.006,FY19 UG App Gen - Email 21 (Dedicated Professors),1,NA,NA,NA,NA,497065,06/04/2019 18:01,Complete,9686,0.011,0.119,0.996
https://usm.maine.edu/office-of-admissions/video-dedicated-professors,49,45,0.005,FY19 UG App Gen - Email 21 (Dedicated Professors),2,NA,NA,NA,NA,497065,06/04/2019 18:01,Complete,9686,0.011,0.119,0.996
Unsubscribe,108,44,0.005,FY19 UG App Gen - Email 21 (Dedicated Professors),3,NA,NA,NA,NA,497065,06/04/2019 18:01,Complete,9686,0.011,0.119,0.996
http://usm.maine.edu,64,43,0.004,FY19 UG App Gen - Email 21 (Dedicated Professors),4,NA,NA,NA,NA,497065,06/04/2019 18:01,Complete,9686,0.011,0.119,0.996
http://usm.maine.edu/apply,63,43,0.004,FY19 UG App Gen - Email 21 (Dedicated Professors),5,NA,NA,NA,NA,497065,06/04/2019 18:01,Complete,9686,0.011,0.119,0.996
https://facebook.com/USouthernMaine,41,41,0.004,FY19 UG App Gen - Email 21 (Dedicated Professors),6,NA,NA,NA,NA,497065,06/04/2019 18:01,Complete,9686,0.011,0.119,0.996
https://twitter.com/USouthernMaine,73,41,0.004,FY19 UG App Gen - Email 21 (Dedicated Professors),7,NA,NA,NA,NA,497065,06/04/2019 18:01,Complete,9686,0.011,0.119,0.996
https://instagram.com/USouthernMaine,74,41,0.004,FY19 UG App Gen - Email 21 (Dedicated Professors),8,NA,NA,NA,NA,497065,06/04/2019 18:01,Complete,9686,0.011,0.119,0.996
https://usm.maine.edu/high-school-students,13,13,0.001,FY19 UG App Gen - Email 21 (Dedicated Professors),9,NA,NA,NA,NA,497065,06/04/2019 18:01,Complete,9686,0.011,0.119,0.996
http://view.e-usm.maine.edu/?j=fec0107972640278&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,12,12,0.001,FY19 UG App Gen - Email 21 (Dedicated Professors),10,NA,NA,NA,NA,497065,06/04/2019 18:01,Complete,9686,0.011,0.119,0.996
https://youtube.com/user/USouthernMaine,12,12,0.001,FY19 UG App Gen - Email 21 (Dedicated Professors),11,NA,NA,NA,NA,497065,06/04/2019 18:01,Complete,9686,0.011,0.119,0.996
https://www.linkedin.com/school/university-of-southern-maine/,12,12,0.001,FY19 UG App Gen - Email 21 (Dedicated Professors),12,NA,NA,NA,NA,497065,06/04/2019 18:01,Complete,9686,0.011,0.119,0.996
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec0107972640278&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,12,12,0.001,FY19 UG App Gen - Email 21 (Dedicated Professors),13,NA,NA,NA,NA,497065,06/04/2019 18:01,Complete,9686,0.011,0.119,0.996
https://facebook.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 21 (Dedicated Professors),14,NA,NA,NA,NA,497065,06/04/2019 18:01,Complete,9686,0.011,0.119,0.996
https://twitter.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 21 (Dedicated Professors),15,NA,NA,NA,NA,497065,06/04/2019 18:01,Complete,9686,0.011,0.119,0.996
https://instagram.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 21 (Dedicated Professors),16,NA,NA,NA,NA,497065,06/04/2019 18:01,Complete,9686,0.011,0.119,0.996
https://youtube.com/user/usouthernmaine,0,0,0,FY19 UG App Gen - Email 21 (Dedicated Professors),17,NA,NA,NA,NA,497065,06/04/2019 18:01,Complete,9686,0.011,0.119,0.996
https://www.linkedin.com/school/university-of-southern-maine,0,0,0,FY19 UG App Gen - Email 21 (Dedicated Professors),18,NA,NA,NA,NA,497065,06/04/2019 18:01,Complete,9686,0.011,0.119,0.996
http://usm.maine.edu/high-school-students,0,0,0,FY19 UG App Gen - Email 21 (Dedicated Professors),19,NA,NA,NA,NA,497065,06/04/2019 18:01,Complete,9686,0.011,0.119,0.996
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec0107972640278&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 UG App Gen - Email 21 (Dedicated Professors),20,NA,NA,NA,NA,497065,06/04/2019 18:01,Complete,9686,0.011,0.119,0.996
http://view.e-usm.maine.edu/ftaf.aspx?j=fec0107972640278&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY19 UG App Gen - Email 21 (Dedicated Professors),21,NA,NA,NA,NA,497065,06/04/2019 18:01,Complete,9686,0.011,0.119,0.996
https://usm.maine.edu/apply,177,151,0.015,FY19 UG App Gen - Email 20 (Internships),1,NA,NA,NA,NA,479313,05/21/2019 18:01,Complete,9871,0.018,0.127,0.994
https://usm.maine.edu/career-and-employment-hub/internships,130,127,0.013,FY19 UG App Gen - Email 20 (Internships),2,NA,NA,NA,NA,479313,05/21/2019 18:01,Complete,9871,0.018,0.127,0.994
https://facebook.com/USouthernMaine,130,127,0.013,FY19 UG App Gen - Email 20 (Internships),3,NA,NA,NA,NA,479313,05/21/2019 18:01,Complete,9871,0.018,0.127,0.994
https://twitter.com/USouthernMaine,226,127,0.013,FY19 UG App Gen - Email 20 (Internships),4,NA,NA,NA,NA,479313,05/21/2019 18:01,Complete,9871,0.018,0.127,0.994
https://instagram.com/USouthernMaine,252,127,0.013,FY19 UG App Gen - Email 20 (Internships),5,NA,NA,NA,NA,479313,05/21/2019 18:01,Complete,9871,0.018,0.127,0.994
http://usm.maine.edu,147,126,0.013,FY19 UG App Gen - Email 20 (Internships),6,NA,NA,NA,NA,479313,05/21/2019 18:01,Complete,9871,0.018,0.127,0.994
Unsubscribe,148,109,0.011,FY19 UG App Gen - Email 20 (Internships),7,NA,NA,NA,NA,479313,05/21/2019 18:01,Complete,9871,0.018,0.127,0.994
https://youtube.com/user/USouthernMaine,94,92,0.009,FY19 UG App Gen - Email 20 (Internships),8,NA,NA,NA,NA,479313,05/21/2019 18:01,Complete,9871,0.018,0.127,0.994
https://www.linkedin.com/school/university-of-southern-maine/,91,91,0.009,FY19 UG App Gen - Email 20 (Internships),9,NA,NA,NA,NA,479313,05/21/2019 18:01,Complete,9871,0.018,0.127,0.994
https://usm.maine.edu/high-school-students,104,91,0.009,FY19 UG App Gen - Email 20 (Internships),10,NA,NA,NA,NA,479313,05/21/2019 18:01,Complete,9871,0.018,0.127,0.994
http://view.e-usm.maine.edu/?j=fec410777c67057e&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,91,91,0.009,FY19 UG App Gen - Email 20 (Internships),11,NA,NA,NA,NA,479313,05/21/2019 18:01,Complete,9871,0.018,0.127,0.994
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec410777c67057e&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,91,90,0.009,FY19 UG App Gen - Email 20 (Internships),12,NA,NA,NA,NA,479313,05/21/2019 18:01,Complete,9871,0.018,0.127,0.994
https://facebook.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 20 (Internships),13,NA,NA,NA,NA,479313,05/21/2019 18:01,Complete,9871,0.018,0.127,0.994
https://twitter.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 20 (Internships),14,NA,NA,NA,NA,479313,05/21/2019 18:01,Complete,9871,0.018,0.127,0.994
https://instagram.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 20 (Internships),15,NA,NA,NA,NA,479313,05/21/2019 18:01,Complete,9871,0.018,0.127,0.994
https://youtube.com/user/usouthernmaine,0,0,0,FY19 UG App Gen - Email 20 (Internships),16,NA,NA,NA,NA,479313,05/21/2019 18:01,Complete,9871,0.018,0.127,0.994
https://www.linkedin.com/school/university-of-southern-maine,0,0,0,FY19 UG App Gen - Email 20 (Internships),17,NA,NA,NA,NA,479313,05/21/2019 18:01,Complete,9871,0.018,0.127,0.994
http://usm.maine.edu/high-school-students,0,0,0,FY19 UG App Gen - Email 20 (Internships),18,NA,NA,NA,NA,479313,05/21/2019 18:01,Complete,9871,0.018,0.127,0.994
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec410777c67057e&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 UG App Gen - Email 20 (Internships),19,NA,NA,NA,NA,479313,05/21/2019 18:01,Complete,9871,0.018,0.127,0.994
http://view.e-usm.maine.edu/ftaf.aspx?j=fec410777c67057e&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY19 UG App Gen - Email 20 (Internships),20,NA,NA,NA,NA,479313,05/21/2019 18:01,Complete,9871,0.018,0.127,0.994
https://usm.maine.edu/apply,176,157,0.016,FY19 UG App Gen - Email 19 (Tourism and Hospitality),1,NA,NA,NA,NA,463147,05/07/2019 18:01,Complete,9975,0.02,0.14,0.998
https://usm.maine.edu/office-of-admissions/usms-tourism-and-hospitality-program,146,143,0.014,FY19 UG App Gen - Email 19 (Tourism and Hospitality),2,NA,NA,NA,NA,463147,05/07/2019 18:01,Complete,9975,0.02,0.14,0.998
https://facebook.com/USouthernMaine,135,133,0.013,FY19 UG App Gen - Email 19 (Tourism and Hospitality),3,NA,NA,NA,NA,463147,05/07/2019 18:01,Complete,9975,0.02,0.14,0.998
http://usm.maine.edu,144,132,0.013,FY19 UG App Gen - Email 19 (Tourism and Hospitality),4,NA,NA,NA,NA,463147,05/07/2019 18:01,Complete,9975,0.02,0.14,0.998
https://twitter.com/USouthernMaine,241,131,0.013,FY19 UG App Gen - Email 19 (Tourism and Hospitality),5,NA,NA,NA,NA,463147,05/07/2019 18:01,Complete,9975,0.02,0.14,0.998
https://instagram.com/USouthernMaine,212,131,0.013,FY19 UG App Gen - Email 19 (Tourism and Hospitality),6,NA,NA,NA,NA,463147,05/07/2019 18:01,Complete,9975,0.02,0.14,0.998
Unsubscribe,84,35,0.004,FY19 UG App Gen - Email 19 (Tourism and Hospitality),7,NA,NA,NA,NA,463147,05/07/2019 18:01,Complete,9975,0.02,0.14,0.998
https://youtube.com/user/USouthernMaine,6,6,0.001,FY19 UG App Gen - Email 19 (Tourism and Hospitality),8,NA,NA,NA,NA,463147,05/07/2019 18:01,Complete,9975,0.02,0.14,0.998
https://www.linkedin.com/school/university-of-southern-maine/,6,6,0.001,FY19 UG App Gen - Email 19 (Tourism and Hospitality),9,NA,NA,NA,NA,463147,05/07/2019 18:01,Complete,9975,0.02,0.14,0.998
https://usm.maine.edu/high-school-students,8,6,0.001,FY19 UG App Gen - Email 19 (Tourism and Hospitality),10,NA,NA,NA,NA,463147,05/07/2019 18:01,Complete,9975,0.02,0.14,0.998
http://view.e-usm.maine.edu/?j=fec610767665007a&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,6,6,0.001,FY19 UG App Gen - Email 19 (Tourism and Hospitality),11,NA,NA,NA,NA,463147,05/07/2019 18:01,Complete,9975,0.02,0.14,0.998
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec610767665007a&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,6,6,0.001,FY19 UG App Gen - Email 19 (Tourism and Hospitality),12,NA,NA,NA,NA,463147,05/07/2019 18:01,Complete,9975,0.02,0.14,0.998
http://usm.maine.edu/apply,0,0,0,FY19 UG App Gen - Email 19 (Tourism and Hospitality),13,NA,NA,NA,NA,463147,05/07/2019 18:01,Complete,9975,0.02,0.14,0.998
https://facebook.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 19 (Tourism and Hospitality),14,NA,NA,NA,NA,463147,05/07/2019 18:01,Complete,9975,0.02,0.14,0.998
https://twitter.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 19 (Tourism and Hospitality),15,NA,NA,NA,NA,463147,05/07/2019 18:01,Complete,9975,0.02,0.14,0.998
https://instagram.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 19 (Tourism and Hospitality),16,NA,NA,NA,NA,463147,05/07/2019 18:01,Complete,9975,0.02,0.14,0.998
https://youtube.com/user/usouthernmaine,0,0,0,FY19 UG App Gen - Email 19 (Tourism and Hospitality),17,NA,NA,NA,NA,463147,05/07/2019 18:01,Complete,9975,0.02,0.14,0.998
https://www.linkedin.com/school/university-of-southern-maine,0,0,0,FY19 UG App Gen - Email 19 (Tourism and Hospitality),18,NA,NA,NA,NA,463147,05/07/2019 18:01,Complete,9975,0.02,0.14,0.998
http://usm.maine.edu/high-school-students,0,0,0,FY19 UG App Gen - Email 19 (Tourism and Hospitality),19,NA,NA,NA,NA,463147,05/07/2019 18:01,Complete,9975,0.02,0.14,0.998
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec610767665007a&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 UG App Gen - Email 19 (Tourism and Hospitality),20,NA,NA,NA,NA,463147,05/07/2019 18:01,Complete,9975,0.02,0.14,0.998
http://view.e-usm.maine.edu/ftaf.aspx?j=fec610767665007a&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY19 UG App Gen - Email 19 (Tourism and Hospitality),21,NA,NA,NA,NA,463147,05/07/2019 18:01,Complete,9975,0.02,0.14,0.998
https://usm.maine.edu/apply,214,183,0.018,FY19 UG App Gen - Email 18 (National College Decision Day),1,NA,NA,NA,NA,439403,04/16/2019 18:01,Complete,10166,0.021,0.148,0.998
https://twitter.com/USouthernMaine,255,136,0.013,FY19 UG App Gen - Email 18 (National College Decision Day),2,NA,NA,NA,NA,439403,04/16/2019 18:01,Complete,10166,0.021,0.148,0.998
https://instagram.com/USouthernMaine,260,135,0.013,FY19 UG App Gen - Email 18 (National College Decision Day),3,NA,NA,NA,NA,439403,04/16/2019 18:01,Complete,10166,0.021,0.148,0.998
https://youtube.com/user/USouthernMaine,137,135,0.013,FY19 UG App Gen - Email 18 (National College Decision Day),4,NA,NA,NA,NA,439403,04/16/2019 18:01,Complete,10166,0.021,0.148,0.998
https://facebook.com/USouthernMaine,139,135,0.013,FY19 UG App Gen - Email 18 (National College Decision Day),5,NA,NA,NA,NA,439403,04/16/2019 18:01,Complete,10166,0.021,0.148,0.998
http://usm.maine.edu,149,135,0.013,FY19 UG App Gen - Email 18 (National College Decision Day),6,NA,NA,NA,NA,439403,04/16/2019 18:01,Complete,10166,0.021,0.148,0.998
https://www.linkedin.com/school/university-of-southern-maine/,33,31,0.003,FY19 UG App Gen - Email 18 (National College Decision Day),7,NA,NA,NA,NA,439403,04/16/2019 18:01,Complete,10166,0.021,0.148,0.998
https://usm.maine.edu/high-school-students,32,30,0.003,FY19 UG App Gen - Email 18 (National College Decision Day),8,NA,NA,NA,NA,439403,04/16/2019 18:01,Complete,10166,0.021,0.148,0.998
http://view.e-usm.maine.edu/?j=fec810737c60047e&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,30,30,0.003,FY19 UG App Gen - Email 18 (National College Decision Day),9,NA,NA,NA,NA,439403,04/16/2019 18:01,Complete,10166,0.021,0.148,0.998
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec810737c60047e&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,30,30,0.003,FY19 UG App Gen - Email 18 (National College Decision Day),10,NA,NA,NA,NA,439403,04/16/2019 18:01,Complete,10166,0.021,0.148,0.998
