Link,UniqueClicks,PctUniqClicks,TotalClicks,PctTotal Clicks,NetCTR,EmailNumber,LinkPlacement,Date
https://twitter.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email4,Email4 Link_Number 22,09/17/2019
https://usm.maine.edu/advising/fifteen-finish,0,0.00%,0,0.00%,0.00%,Email4,Email4 Link_Number 23,09/17/2019
https://www.linkedin.com/school/university-of-southern-maine,0,0.00%,0,0.00%,0.00%,Email4,Email4 Link_Number 24,09/17/2019
https://youtube.com/user/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email4,Email4 Link_Number 25,09/17/2019
Totals,654,,763,,,Email4,Email4 Link_Number 26,09/17/2019
,NA,,NA,,,Email4,Email4 Link_Number 27,09/17/2019
https://usm.maine.edu/apply,105,15.49%,118,15.59%,1.45%,Email5,Email5 Link_Number 1,10/09/2019
https://usm.maine.edu/scholarships,98,14.45%,101,13.34%,1.35%,Email5,Email5 Link_Number 2,10/09/2019
https://usm.maine.edu/office-of-admissions/video-promise-scholarship,92,13.57%,92,12.15%,1.27%,Email5,Email5 Link_Number 3,10/09/2019
https://usm.maine.edu/student-financial-services/fafsa-process-and-deadline,91,13.42%,91,12.02%,1.26%,Email5,Email5 Link_Number 4,10/09/2019
https://usm.maine.edu/office-of-admissions/video-financial-aid-and-affordability,90,13.27%,90,11.89%,1.24%,Email5,Email5 Link_Number 5,10/09/2019
http://usm.maine.edu,89,13.13%,98,12.95%,1.23%,Email5,Email5 Link_Number 6,10/09/2019
https://usm.maine.edu/visit#virtualtour,24,3.54%,28,3.70%,0.33%,Email5,Email5 Link_Number 7,10/09/2019
http://facebook.com/USouthernMaine,24,3.54%,24,3.17%,0.33%,Email5,Email5 Link_Number 8,10/09/2019
https://www.commonapp.org/explore/university-southern-maine,23,3.39%,23,3.04%,0.32%,Email5,Email5 Link_Number 9,10/09/2019
http://twitter.com/USouthernMaine,22,3.25%,42,5.55%,0.30%,Email5,Email5 Link_Number 10,10/09/2019
Unsubscribe,16,2.36%,46,6.08%,0.22%,Email5,Email5 Link_Number 11,10/09/2019
http://instagram.com/USouthernMaine,2,0.30%,2,0.26%,0.03%,Email5,Email5 Link_Number 12,10/09/2019
http://view.e-usm.maine.edu/?j=fec61276776d067d&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,1,0.15%,1,0.13%,0.01%,Email5,Email5 Link_Number 13,10/09/2019
http://youtube.com/user/USouthernMaine,1,0.15%,1,0.13%,0.01%,Email5,Email5 Link_Number 14,10/09/2019
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec61276776d067d&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0.00%,0,0.00%,0.00%,Email5,Email5 Link_Number 15,10/09/2019
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec61276776d067d&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0.00%,0,0.00%,0.00%,Email5,Email5 Link_Number 16,10/09/2019
http://linkedin.com/edu/school?id=18589,0,0.00%,0,0.00%,0.00%,Email5,Email5 Link_Number 17,10/09/2019
http://usm.maine.edu/high-school-students,0,0.00%,0,0.00%,0.00%,Email5,Email5 Link_Number 18,10/09/2019
http://view.e-usm.maine.edu/ftaf.aspx?j=fec61276776d067d&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0.00%,0,0.00%,0.00%,Email5,Email5 Link_Number 19,10/09/2019
https://facebook.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email5,Email5 Link_Number 20,10/09/2019
https://instagram.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email5,Email5 Link_Number 21,10/09/2019
https://twitter.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email5,Email5 Link_Number 22,10/09/2019
https://www.linkedin.com/school/university-of-southern-maine,0,0.00%,0,0.00%,0.00%,Email5,Email5 Link_Number 23,10/09/2019
https://youtube.com/user/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email5,Email5 Link_Number 24,10/09/2019
Totals,678,,757,,,Email5,Email5 Link_Number 25,10/09/2019
,NA,,NA,,,Email5,Email5 Link_Number 26,10/09/2019
https://usm.maine.edu/apply,131,16.93%,146,17.26%,1.74%,Email6,Email6 Link_Number 1,10/23/2019
https://usm.maine.edu/international/study-abroad,105,13.57%,105,12.41%,1.40%,Email6,Email6 Link_Number 2,10/23/2019
https://usm.maine.edu/office-of-admissions/partnership-between-usm-and-iceland-universities,104,13.44%,104,12.29%,1.38%,Email6,Email6 Link_Number 3,10/23/2019
http://usm.maine.edu,103,13.31%,111,13.12%,1.37%,Email6,Email6 Link_Number 4,10/23/2019
https://usm.maine.edu/honors/honors-abroad-overview,103,13.31%,103,12.18%,1.37%,Email6,Email6 Link_Number 5,10/23/2019
https://usm.maine.edu/student-financial-services/fafsa-process-and-deadline,103,13.31%,103,12.18%,1.37%,Email6,Email6 Link_Number 6,10/23/2019
https://usm.maine.edu/visit#virtualtour,31,4.01%,33,3.90%,0.41%,Email6,Email6 Link_Number 7,10/23/2019
https://usm.maine.edu/office-of-admissions/experience-usm,29,3.75%,31,3.66%,0.39%,Email6,Email6 Link_Number 8,10/23/2019
http://twitter.com/USouthernMaine,28,3.62%,55,6.50%,0.37%,Email6,Email6 Link_Number 9,10/23/2019
http://facebook.com/USouthernMaine,28,3.62%,28,3.31%,0.37%,Email6,Email6 Link_Number 10,10/23/2019
Unsubscribe,9,1.16%,27,3.19%,0.12%,Email6,Email6 Link_Number 11,10/23/2019
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec112787767017b&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0.00%,0,0.00%,0.00%,Email6,Email6 Link_Number 12,10/23/2019
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec112787767017b&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0.00%,0,0.00%,0.00%,Email6,Email6 Link_Number 13,10/23/2019
http://instagram.com/USouthernMaine,0,0.00%,0,0.00%,0.00%,Email6,Email6 Link_Number 14,10/23/2019
http://linkedin.com/edu/school?id=18589,0,0.00%,0,0.00%,0.00%,Email6,Email6 Link_Number 15,10/23/2019
http://usm.maine.edu/high-school-students,0,0.00%,0,0.00%,0.00%,Email6,Email6 Link_Number 16,10/23/2019
http://view.e-usm.maine.edu/?j=fec112787767017b&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0.00%,0,0.00%,0.00%,Email6,Email6 Link_Number 17,10/23/2019
http://view.e-usm.maine.edu/ftaf.aspx?j=fec112787767017b&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0.00%,0,0.00%,0.00%,Email6,Email6 Link_Number 18,10/23/2019
http://youtube.com/user/USouthernMaine,0,0.00%,0,0.00%,0.00%,Email6,Email6 Link_Number 19,10/23/2019
https://facebook.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email6,Email6 Link_Number 20,10/23/2019
https://instagram.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email6,Email6 Link_Number 21,10/23/2019
https://twitter.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email6,Email6 Link_Number 22,10/23/2019
https://www.linkedin.com/school/university-of-southern-maine,0,0.00%,0,0.00%,0.00%,Email6,Email6 Link_Number 23,10/23/2019
https://youtube.com/user/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email6,Email6 Link_Number 24,10/23/2019
Totals,774,,846,,,Email6,Email6 Link_Number 25,10/23/2019
,NA,,NA,,,Email6,Email6 Link_Number 26,10/23/2019
