Link,Total,Unique,Net CTRs,Email Name
https://usm.maine.edu/apply,174,141,0.013,FY19 UG App Gen - Email 15 (QC2 Lab)
https://usm.maine.edu/office-of-admissions/video-chemistry-and-our-qc2-lab,127,123,0.012,FY19 UG App Gen - Email 15 (QC2 Lab)
https://usm.maine.edu/scholarships/merit-scholarships,140,120,0.011,FY19 UG App Gen - Email 15 (QC2 Lab)
http://usm.maine.edu,144,118,0.011,FY19 UG App Gen - Email 15 (QC2 Lab)
https://usm.maine.edu/quality-control-collaboratory,118,116,0.011,FY19 UG App Gen - Email 15 (QC2 Lab)
https://facebook.com/USouthernMaine,116,116,0.011,FY19 UG App Gen - Email 15 (QC2 Lab)
https://twitter.com/USouthernMaine,218,116,0.011,FY19 UG App Gen - Email 15 (QC2 Lab)
Unsubscribe,71,21,0.002,FY19 UG App Gen - Email 15 (QC2 Lab)
https://usm.maine.edu/high-school-students,23,18,0.002,FY19 UG App Gen - Email 15 (QC2 Lab)
https://instagram.com/USouthernMaine,27,16,0.002,FY19 UG App Gen - Email 15 (QC2 Lab)
https://youtube.com/user/USouthernMaine,15,15,0.001,FY19 UG App Gen - Email 15 (QC2 Lab)
https://www.linkedin.com/school/university-of-southern-maine/,15,15,0.001,FY19 UG App Gen - Email 15 (QC2 Lab)
http://view.e-usm.maine.edu/?j=fec2177876640d7b&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,15,15,0.001,FY19 UG App Gen - Email 15 (QC2 Lab)
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec2177876640d7b&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,15,15,0.001,FY19 UG App Gen - Email 15 (QC2 Lab)
https://facebook.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 15 (QC2 Lab)
https://twitter.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 15 (QC2 Lab)
https://instagram.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 15 (QC2 Lab)
https://youtube.com/user/usouthernmaine,0,0,0,FY19 UG App Gen - Email 15 (QC2 Lab)
https://www.linkedin.com/school/university-of-southern-maine,0,0,0,FY19 UG App Gen - Email 15 (QC2 Lab)
http://usm.maine.edu/high-school-students,0,0,0,FY19 UG App Gen - Email 15 (QC2 Lab)
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec2177876640d7b&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 UG App Gen - Email 15 (QC2 Lab)
http://view.e-usm.maine.edu/ftaf.aspx?j=fec2177876640d7b&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY19 UG App Gen - Email 15 (QC2 Lab)
https://usm.maine.edu/apply,159,137,0.013,FY19 UG App Gen - Email 14 (Financial Aid)
https://usm.maine.edu/office-of-admissions/financial-aid-video,122,115,0.011,FY19 UG App Gen - Email 14 (Financial Aid)
https://usm.maine.edu/scholarships/merit-scholarships,129,114,0.011,FY19 UG App Gen - Email 14 (Financial Aid)
http://usm.maine.edu,120,111,0.01,FY19 UG App Gen - Email 14 (Financial Aid)
https://facebook.com/USouthernMaine,101,101,0.009,FY19 UG App Gen - Email 14 (Financial Aid)
https://twitter.com/USouthernMaine,166,99,0.009,FY19 UG App Gen - Email 14 (Financial Aid)
https://instagram.com/USouthernMaine,130,97,0.009,FY19 UG App Gen - Email 14 (Financial Aid)
Unsubscribe,69,23,0.002,FY19 UG App Gen - Email 14 (Financial Aid)
https://usm.maine.edu/high-school-students,6,5,0,FY19 UG App Gen - Email 14 (Financial Aid)
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec517767d62057f&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,3,1,0,FY19 UG App Gen - Email 14 (Financial Aid)
https://facebook.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 14 (Financial Aid)
https://twitter.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 14 (Financial Aid)
https://instagram.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 14 (Financial Aid)
https://youtube.com/user/usouthernmaine,0,0,0,FY19 UG App Gen - Email 14 (Financial Aid)
https://www.linkedin.com/school/university-of-southern-maine,0,0,0,FY19 UG App Gen - Email 14 (Financial Aid)
http://usm.maine.edu/high-school-students,0,0,0,FY19 UG App Gen - Email 14 (Financial Aid)
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec517767d62057f&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 UG App Gen - Email 14 (Financial Aid)
http://view.e-usm.maine.edu/?j=fec517767d62057f&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 UG App Gen - Email 14 (Financial Aid)
http://view.e-usm.maine.edu/ftaf.aspx?j=fec517767d62057f&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY19 UG App Gen - Email 14 (Financial Aid)
https://youtube.com/user/USouthernMaine,0,0,0,FY19 UG App Gen - Email 14 (Financial Aid)
https://www.linkedin.com/school/university-of-southern-maine/,0,0,0,FY19 UG App Gen - Email 14 (Financial Aid)
https://usm.maine.edu/apply,208,166,0.015,FY19 UG App Gen - Email 13 (Residential Life)
https://usm.maine.edu/scholarships/merit-scholarships,184,145,0.013,FY19 UG App Gen - Email 13 (Residential Life)
http://usm.maine.edu/apply,158,140,0.013,FY19 UG App Gen - Email 13 (Residential Life)
http://usm.maine.edu,153,138,0.013,FY19 UG App Gen - Email 13 (Residential Life)
https://usm.maine.edu/residential-life/living-learning-communities,185,137,0.013,FY19 UG App Gen - Email 13 (Residential Life)
https://facebook.com/USouthernMaine,133,133,0.012,FY19 UG App Gen - Email 13 (Residential Life)
https://twitter.com/USouthernMaine,255,133,0.012,FY19 UG App Gen - Email 13 (Residential Life)
Unsubscribe,59,21,0.002,FY19 UG App Gen - Email 13 (Residential Life)
https://instagram.com/USouthernMaine,2,2,0,FY19 UG App Gen - Email 13 (Residential Life)
https://usm.maine.edu/high-school-students,2,2,0,FY19 UG App Gen - Email 13 (Residential Life)
http://view.e-usm.maine.edu/?j=fec51775716c0578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,1,1,0,FY19 UG App Gen - Email 13 (Residential Life)
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec51775716c0578&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,1,1,0,FY19 UG App Gen - Email 13 (Residential Life)
https://youtube.com/user/USouthernMaine,1,1,0,FY19 UG App Gen - Email 13 (Residential Life)
https://www.linkedin.com/school/university-of-southern-maine/,1,1,0,FY19 UG App Gen - Email 13 (Residential Life)
https://facebook.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 13 (Residential Life)
https://twitter.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 13 (Residential Life)
https://instagram.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 13 (Residential Life)
https://youtube.com/user/usouthernmaine,0,0,0,FY19 UG App Gen - Email 13 (Residential Life)
https://www.linkedin.com/school/university-of-southern-maine,0,0,0,FY19 UG App Gen - Email 13 (Residential Life)
http://usm.maine.edu/high-school-students,0,0,0,FY19 UG App Gen - Email 13 (Residential Life)
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec51775716c0578&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 UG App Gen - Email 13 (Residential Life)
http://view.e-usm.maine.edu/ftaf.aspx?j=fec51775716c0578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY19 UG App Gen - Email 13 (Residential Life)
https://usm.maine.edu/apply,216,158,0.014,FY19 UG App Gen - Email 12 (Student Activities)
https://usm.maine.edu/activities/usm,147,140,0.013,FY19 UG App Gen - Email 12 (Student Activities)
http://usm.maine.edu,144,133,0.012,FY19 UG App Gen - Email 12 (Student Activities)
http://usm.maine.edu/apply,136,123,0.011,FY19 UG App Gen - Email 12 (Student Activities)
https://facebook.com/USouthernMaine,114,114,0.01,FY19 UG App Gen - Email 12 (Student Activities)
https://twitter.com/USouthernMaine,215,112,0.01,FY19 UG App Gen - Email 12 (Student Activities)
https://instagram.com/USouthernMaine,150,111,0.01,FY19 UG App Gen - Email 12 (Student Activities)
Unsubscribe,91,32,0.003,FY19 UG App Gen - Email 12 (Student Activities)
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec617747d650474&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,8,4,0,FY19 UG App Gen - Email 12 (Student Activities)
https://usm.maine.edu/high-school-students,2,2,0,FY19 UG App Gen - Email 12 (Student Activities)
https://facebook.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 12 (Student Activities)
https://twitter.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 12 (Student Activities)
https://instagram.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 12 (Student Activities)
https://youtube.com/user/usouthernmaine,0,0,0,FY19 UG App Gen - Email 12 (Student Activities)
https://www.linkedin.com/school/university-of-southern-maine,0,0,0,FY19 UG App Gen - Email 12 (Student Activities)
http://usm.maine.edu/high-school-students,0,0,0,FY19 UG App Gen - Email 12 (Student Activities)
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec617747d650474&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 UG App Gen - Email 12 (Student Activities)
https://youtube.com/user/USouthernMaine,0,0,0,FY19 UG App Gen - Email 12 (Student Activities)
https://www.linkedin.com/school/university-of-southern-maine/,0,0,0,FY19 UG App Gen - Email 12 (Student Activities)
http://view.e-usm.maine.edu/?j=fec617747d650474&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 UG App Gen - Email 12 (Student Activities)
http://view.e-usm.maine.edu/ftaf.aspx?j=fec617747d650474&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY19 UG App Gen - Email 12 (Student Activities)
https://usm.maine.edu/apply,173,157,0.0188,FY20 UG High School App Gen – Email 07
http://usm.maine.edu,140,128,0.0153,FY20 UG High School App Gen – Email 07
https://usm.maine.edu/maps-parking-transportation/bus,127,127,0.0152,FY20 UG High School App Gen – Email 07
https://usm.maine.edu/sustainability/ecorep,127,127,0.0152,FY20 UG High School App Gen – Email 07
https://usm.maine.edu/sustainability/recycling,126,126,0.0151,FY20 UG High School App Gen – Email 07
https://usm.maine.edu/sustainability/sustainable-landscapes,125,125,0.015,FY20 UG High School App Gen – Email 07
https://usm.maine.edu/visit#virtualtour,67,62,0.0074,FY20 UG High School App Gen – Email 07
https://usm.maine.edu/office-of-admissions/experience-usm,61,57,0.0068,FY20 UG High School App Gen – Email 07
https://usm.maine.edu/environmental-science/overview,58,57,0.0068,FY20 UG High School App Gen – Email 07
https://usm.maine.edu/student-financial-services/fafsa-process-and-deadline,58,57,0.0068,FY20 UG High School App Gen – Email 07
Unsubscribe,49,15,0.0018,FY20 UG High School App Gen – Email 07
http://facebook.com/USouthernMaine,2,1,0.0001,FY20 UG High School App Gen – Email 07
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=febf12797c640079&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,1,1,0.0001,FY20 UG High School App Gen – Email 07
http://usm.maine.edu/high-school-students,1,1,0.0001,FY20 UG High School App Gen – Email 07
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=febf12797c640079&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY20 UG High School App Gen – Email 07
http://instagram.com/USouthernMaine,0,0,0,FY20 UG High School App Gen – Email 07
http://linkedin.com/edu/school?id=18589,0,0,0,FY20 UG High School App Gen – Email 07
http://twitter.com/USouthernMaine,0,0,0,FY20 UG High School App Gen – Email 07
http://view.e-usm.maine.edu/?j=febf12797c640079&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY20 UG High School App Gen – Email 07
http://view.e-usm.maine.edu/ftaf.aspx?j=febf12797c640079&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY20 UG High School App Gen – Email 07
http://youtube.com/user/USouthernMaine,0,0,0,FY20 UG High School App Gen – Email 07
https://facebook.com/usouthernmaine,0,0,0,FY20 UG High School App Gen – Email 07
https://instagram.com/usouthernmaine,0,0,0,FY20 UG High School App Gen – Email 07
https://twitter.com/usouthernmaine,0,0,0,FY20 UG High School App Gen – Email 07
https://www.linkedin.com/school/university-of-southern-maine,0,0,0,FY20 UG High School App Gen – Email 07
https://youtube.com/user/usouthernmaine,0,0,0,FY20 UG High School App Gen – Email 07
https://usm.maine.edu/apply,47,42,0.0201,FY20 UG High School App Gen – Email 08 (Version A)
https://usm.maine.edu/office-of-admissions/video-ashley-howe,36,36,0.0172,FY20 UG High School App Gen – Email 08 (Version A)
https://usm.maine.edu/student-financial-services/fafsa-process-and-deadline,34,34,0.0162,FY20 UG High School App Gen – Email 08 (Version A)
https://usm.maine.edu/meet-our-faculty,37,33,0.0158,FY20 UG High School App Gen – Email 08 (Version A)
http://usm.maine.edu,36,33,0.0158,FY20 UG High School App Gen – Email 08 (Version A)
https://usm.maine.edu/advising,35,33,0.0158,FY20 UG High School App Gen – Email 08 (Version A)
Unsubscribe,12,6,0.0029,FY20 UG High School App Gen – Email 08 (Version A)
https://usm.maine.edu/visit#virtualtour,4,4,0.0019,FY20 UG High School App Gen – Email 08 (Version A)
http://instagram.com/USouthernMaine,2,1,0.0005,FY20 UG High School App Gen – Email 08 (Version A)
http://twitter.com/USouthernMaine,2,1,0.0005,FY20 UG High School App Gen – Email 08 (Version A)
http://facebook.com/USouthernMaine,1,1,0.0005,FY20 UG High School App Gen – Email 08 (Version A)
http://view.e-usm.maine.edu/?j=fecd13727460077c&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,1,1,0.0005,FY20 UG High School App Gen – Email 08 (Version A)
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fecd13727460077c&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY20 UG High School App Gen – Email 08 (Version A)
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fecd13727460077c&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY20 UG High School App Gen – Email 08 (Version A)
http://linkedin.com/edu/school?id=18589,0,0,0,FY20 UG High School App Gen – Email 08 (Version A)
http://usm.maine.edu/high-school-students,0,0,0,FY20 UG High School App Gen – Email 08 (Version A)
http://view.e-usm.maine.edu/ftaf.aspx?j=fecd13727460077c&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY20 UG High School App Gen – Email 08 (Version A)
http://youtube.com/user/USouthernMaine,0,0,0,FY20 UG High School App Gen – Email 08 (Version A)
https://facebook.com/usouthernmaine,0,0,0,FY20 UG High School App Gen – Email 08 (Version A)
https://instagram.com/usouthernmaine,0,0,0,FY20 UG High School App Gen – Email 08 (Version A)
https://twitter.com/usouthernmaine,0,0,0,FY20 UG High School App Gen – Email 08 (Version A)
https://www.linkedin.com/school/university-of-southern-maine,0,0,0,FY20 UG High School App Gen – Email 08 (Version A)
https://youtube.com/user/usouthernmaine,0,0,0,FY20 UG High School App Gen – Email 08 (Version A)
https://usm.maine.edu/apply,56,51,0.0242,FY20 UG High School App Gen – Email 08 (Version B)
http://usm.maine.edu,44,41,0.0195,FY20 UG High School App Gen – Email 08 (Version B)
https://usm.maine.edu/office-of-admissions/video-ashley-howe,41,41,0.0195,FY20 UG High School App Gen – Email 08 (Version B)
https://usm.maine.edu/meet-our-faculty,44,40,0.019,FY20 UG High School App Gen – Email 08 (Version B)
https://usm.maine.edu/advising,43,40,0.019,FY20 UG High School App Gen – Email 08 (Version B)
https://usm.maine.edu/student-financial-services/fafsa-process-and-deadline,40,40,0.019,FY20 UG High School App Gen – Email 08 (Version B)
http://twitter.com/USouthernMaine,10,6,0.0029,FY20 UG High School App Gen – Email 08 (Version B)
https://usm.maine.edu/visit#virtualtour,6,6,0.0029,FY20 UG High School App Gen – Email 08 (Version B)
Unsubscribe,12,4,0.0019,FY20 UG High School App Gen – Email 08 (Version B)
http://instagram.com/USouthernMaine,8,4,0.0019,FY20 UG High School App Gen – Email 08 (Version B)
http://facebook.com/USouthernMaine,4,4,0.0019,FY20 UG High School App Gen – Email 08 (Version B)
http://view.e-usm.maine.edu/?j=fecc13727460077f&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,2,1,0.0005,FY20 UG High School App Gen – Email 08 (Version B)
http://linkedin.com/edu/school?id=18589,1,1,0.0005,FY20 UG High School App Gen – Email 08 (Version B)
http://usm.maine.edu/high-school-students,1,1,0.0005,FY20 UG High School App Gen – Email 08 (Version B)
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fecc13727460077f&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY20 UG High School App Gen – Email 08 (Version B)
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fecc13727460077f&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY20 UG High School App Gen – Email 08 (Version B)
http://view.e-usm.maine.edu/ftaf.aspx?j=fecc13727460077f&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY20 UG High School App Gen – Email 08 (Version B)
http://youtube.com/user/USouthernMaine,0,0,0,FY20 UG High School App Gen – Email 08 (Version B)
https://facebook.com/usouthernmaine,0,0,0,FY20 UG High School App Gen – Email 08 (Version B)
https://instagram.com/usouthernmaine,0,0,0,FY20 UG High School App Gen – Email 08 (Version B)
https://twitter.com/usouthernmaine,0,0,0,FY20 UG High School App Gen – Email 08 (Version B)
https://www.linkedin.com/school/university-of-southern-maine,0,0,0,FY20 UG High School App Gen – Email 08 (Version B)
https://youtube.com/user/usouthernmaine,0,0,0,FY20 UG High School App Gen – Email 08 (Version B)
https://usm.maine.edu/apply,83,70,0.0164,FY20 UG High School App Gen – Email 08 (Version B)
https://usm.maine.edu/office-of-admissions/video-ashley-howe,65,65,0.0153,FY20 UG High School App Gen – Email 08 (Version B)
https://usm.maine.edu/meet-our-faculty,70,60,0.0141,FY20 UG High School App Gen – Email 08 (Version B)
http://usm.maine.edu,69,60,0.0141,FY20 UG High School App Gen – Email 08 (Version B)
https://usm.maine.edu/advising,69,59,0.0139,FY20 UG High School App Gen – Email 08 (Version B)
https://usm.maine.edu/student-financial-services/fafsa-process-and-deadline,59,59,0.0139,FY20 UG High School App Gen – Email 08 (Version B)
https://usm.maine.edu/visit#virtualtour,42,40,0.0094,FY20 UG High School App Gen – Email 08 (Version B)
http://twitter.com/USouthernMaine,77,38,0.0089,FY20 UG High School App Gen – Email 08 (Version B)
http://instagram.com/USouthernMaine,68,37,0.0087,FY20 UG High School App Gen – Email 08 (Version B)
http://facebook.com/USouthernMaine,36,36,0.0085,FY20 UG High School App Gen – Email 08 (Version B)
Unsubscribe,19,7,0.0016,FY20 UG High School App Gen – Email 08 (Version B)
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fecc13727664017f&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,2,1,0.0002,FY20 UG High School App Gen – Email 08 (Version B)
http://linkedin.com/edu/school?id=18589,1,1,0.0002,FY20 UG High School App Gen – Email 08 (Version B)
http://usm.maine.edu/high-school-students,1,1,0.0002,FY20 UG High School App Gen – Email 08 (Version B)
http://view.e-usm.maine.edu/?j=fecc13727664017f&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,1,1,0.0002,FY20 UG High School App Gen – Email 08 (Version B)
http://youtube.com/user/USouthernMaine,1,1,0.0002,FY20 UG High School App Gen – Email 08 (Version B)
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fecc13727664017f&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY20 UG High School App Gen – Email 08 (Version B)
http://view.e-usm.maine.edu/ftaf.aspx?j=fecc13727664017f&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY20 UG High School App Gen – Email 08 (Version B)
https://facebook.com/usouthernmaine,0,0,0,FY20 UG High School App Gen – Email 08 (Version B)
https://instagram.com/usouthernmaine,0,0,0,FY20 UG High School App Gen – Email 08 (Version B)
https://twitter.com/usouthernmaine,0,0,0,FY20 UG High School App Gen – Email 08 (Version B)
https://www.linkedin.com/school/university-of-southern-maine,0,0,0,FY20 UG High School App Gen – Email 08 (Version B)
https://youtube.com/user/usouthernmaine,0,0,0,FY20 UG High School App Gen – Email 08 (Version B)
https://usm.maine.edu/student-financial-services/fafsa-process-and-deadline,143,138,0.0169,FY20 UG High School App Gen – Email 09
https://usm.maine.edu/scholarships,123,123,0.0151,FY20 UG High School App Gen – Email 09
https://usm.maine.edu/apply,131,121,0.0148,FY20 UG High School App Gen – Email 09
http://usm.maine.edu,128,121,0.0148,FY20 UG High School App Gen – Email 09
https://usm.maine.edu/office-of-admissions/video-financial-aid-and-affordability,117,117,0.0143,FY20 UG High School App Gen – Email 09
http://twitter.com/USouthernMaine,125,63,0.0077,FY20 UG High School App Gen – Email 09
http://instagram.com/USouthernMaine,118,63,0.0077,FY20 UG High School App Gen – Email 09
http://facebook.com/USouthernMaine,63,63,0.0077,FY20 UG High School App Gen – Email 09
http://www.linkedin.com/school/university-of-southern-maine,61,61,0.0075,FY20 UG High School App Gen – Email 09
http://youtube.com/user/USouthernMaine,61,61,0.0075,FY20 UG High School App Gen – Email 09
Unsubscribe,49,17,0.0021,FY20 UG High School App Gen – Email 09
http://view.e-usm.maine.edu/?j=febb13737c67037a&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,4,3,0.0004,FY20 UG High School App Gen – Email 09
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=febb13737c67037a&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,3,3,0.0004,FY20 UG High School App Gen – Email 09
http://usm.maine.edu/high-school-students,2,2,0.0002,FY20 UG High School App Gen – Email 09
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=febb13737c67037a&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY20 UG High School App Gen – Email 09
http://view.e-usm.maine.edu/ftaf.aspx?j=febb13737c67037a&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY20 UG High School App Gen – Email 09
https://facebook.com/usouthernmaine,0,0,0,FY20 UG High School App Gen – Email 09
https://instagram.com/usouthernmaine,0,0,0,FY20 UG High School App Gen – Email 09
https://twitter.com/usouthernmaine,0,0,0,FY20 UG High School App Gen – Email 09
https://www.linkedin.com/school/university-of-southern-maine,0,0,0,FY20 UG High School App Gen – Email 09
https://youtube.com/user/usouthernmaine,0,0,0,FY20 UG High School App Gen – Email 09
https://usm.maine.edu/apply,146,133,0.0171,FY20 UG High School App Gen – Email 10
https://usm.maine.edu/career-and-employment-hub/major-2-career,112,111,0.0143,FY20 UG High School App Gen – Email 10
https://usm.maine.edu/office-of-admissions/video-job-preparation,109,109,0.014,FY20 UG High School App Gen – Email 10
https://usm.maine.edu/student-financial-services/fafsa-process-and-deadline,109,109,0.014,FY20 UG High School App Gen – Email 10
http://usm.maine.edu,117,108,0.0139,FY20 UG High School App Gen – Email 10
https://usm.maine.edu/career-and-employment-hub/overview,105,105,0.0135,FY20 UG High School App Gen – Email 10
https://twitter.com/USouthernMaine,73,39,0.005,FY20 UG High School App Gen – Email 10
https://usm.maine.edu/visit#virtualtour,39,38,0.0049,FY20 UG High School App Gen – Email 10
https://www.facebook.com/USouthernMaine,37,37,0.0048,FY20 UG High School App Gen – Email 10
https://www.instagram.com/USouthernMaine,70,35,0.0045,FY20 UG High School App Gen – Email 10
Unsubscribe,34,12,0.0015,FY20 UG High School App Gen – Email 10
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=febb1375726c0c7c&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,1,1,0.0001,FY20 UG High School App Gen – Email 10
